trade_date,ticker,rolling_vol_30d
2025-07-24,AAPL,0.163803
2025-07-25,AAPL,0.151732
2025-07-28,AAPL,0.151806
2025-07-29,AAPL,0.151088
2025-07-30,AAPL,0.15377
2025-07-31,AAPL,0.148983
2025-08-01,AAPL,0.16738
2025-08-04,AAPL,0.155496
2025-08-05,AAPL,0.155539
2025-08-06,AAPL,0.210921
2025-08-07,AAPL,0.227005
2025-08-08,AAPL,0.252332
2025-08-11,AAPL,0.25475
2025-08-12,AAPL,0.251127
2025-08-13,AAPL,0.252216
2025-08-14,AAPL,0.246988
2025-08-15,AAPL,0.248034
2025-08-18,AAPL,0.241848
2025-08-19,AAPL,0.242079
2025-08-20,AAPL,0.250665
2025-08-21,AAPL,0.251286
2025-08-22,AAPL,0.251931
2025-08-25,AAPL,0.248723
2025-08-26,AAPL,0.249392
2025-08-27,AAPL,0.2494
2025-08-28,AAPL,0.249645
2025-08-29,AAPL,0.250035
2025-09-02,AAPL,0.252903
2025-09-03,AAPL,0.271798
2025-09-04,AAPL,0.271452
2025-09-05,AAPL,0.271224
2025-09-08,AAPL,0.273068
2025-09-09,AAPL,0.278071
2025-09-10,AAPL,0.292548
2025-09-11,AAPL,0.291767
2025-09-12,AAPL,0.292782
2025-09-15,AAPL,0.280345
2025-09-16,AAPL,0.280345
2025-09-17,AAPL,0.279523
2025-09-18,AAPL,0.246909
2025-09-19,AAPL,0.247137
2025-09-22,AAPL,0.24811
2025-09-23,AAPL,0.247387
2025-09-24,AAPL,0.248891
2025-09-25,AAPL,0.24984
2025-09-26,AAPL,0.250597
2025-09-29,AAPL,0.250314
2025-09-30,AAPL,0.249745
2025-10-01,AAPL,0.249343
2025-10-02,AAPL,0.239797
2025-10-03,AAPL,0.238242
2025-10-06,AAPL,0.238634
2025-10-07,AAPL,0.238258
2025-10-08,AAPL,0.237827
2025-10-09,AAPL,0.244273
2025-10-10,AAPL,0.266332
2025-10-13,AAPL,0.267009
2025-10-14,AAPL,0.264442
2025-10-15,AAPL,0.243347
2025-10-16,AAPL,0.244441
2025-10-17,AAPL,0.249922
2025-10-20,AAPL,0.270153
2025-10-21,AAPL,0.264811
2025-10-22,AAPL,0.250062
2025-10-23,AAPL,0.248389
2025-10-24,AAPL,0.246501
2025-10-27,AAPL,0.251503
2025-10-28,AAPL,0.251659
2025-10-29,AAPL,0.251694
2025-10-30,AAPL,0.250406
2025-10-31,AAPL,0.237845
2025-11-03,AAPL,0.207876
2025-11-04,AAPL,0.206528
2025-11-05,AAPL,0.204323
2025-11-06,AAPL,0.199212
2025-11-07,AAPL,0.199017
2025-11-10,AAPL,0.19843
2025-11-11,AAPL,0.206059
2025-11-12,AAPL,0.207702
2025-11-13,AAPL,0.207673
2025-11-14,AAPL,0.207954
2025-11-17,AAPL,0.214871
2025-11-18,AAPL,0.214814
2025-11-19,AAPL,0.214529
2025-11-20,AAPL,0.210765
2025-11-21,AAPL,0.1879
2025-11-24,AAPL,0.190651
2025-11-25,AAPL,0.190407
2025-11-26,AAPL,0.190321
2025-11-28,AAPL,0.187411
2025-12-01,AAPL,0.184803
2025-12-02,AAPL,0.154114
2025-12-03,AAPL,0.156782
2025-12-04,AAPL,0.152805
2025-12-05,AAPL,0.155179
2025-12-08,AAPL,0.153091
2025-12-09,AAPL,0.14062
2025-12-10,AAPL,0.141243
2025-12-11,AAPL,0.141626
2025-12-12,AAPL,0.140788
2025-12-15,AAPL,0.147384
2025-12-16,AAPL,0.14655
2025-12-17,AAPL,0.149465
2025-12-18,AAPL,0.149492
2025-12-19,AAPL,0.150099
2025-12-22,AAPL,0.15229
2025-12-23,AAPL,0.152433
2025-12-24,AAPL,0.139969
2025-12-26,AAPL,0.138793
2025-12-29,AAPL,0.138719
2025-12-30,AAPL,0.138792
2025-12-31,AAPL,0.128752
2026-01-02,AAPL,0.129174
2026-01-05,AAPL,0.134907
2026-01-06,AAPL,0.142672
2026-01-07,AAPL,0.131098
2026-01-08,AAPL,0.12059
2026-01-09,AAPL,0.119766
2026-01-12,AAPL,0.12021
2026-01-13,AAPL,0.119531
2026-01-14,AAPL,0.108028
2026-01-15,AAPL,0.100639
2026-01-16,AAPL,0.102066
2026-01-20,AAPL,0.133215
2026-01-21,AAPL,0.134947
2026-01-22,AAPL,0.136296
2026-01-23,AAPL,0.136439
2026-01-26,AAPL,0.164507
2026-01-27,AAPL,0.169318
2026-01-28,AAPL,0.169541
2026-01-29,AAPL,0.167763
2026-01-30,AAPL,0.168483
2026-02-02,AAPL,0.205438
2026-02-03,AAPL,0.205457
2026-02-04,AAPL,0.218211
2026-02-05,AAPL,0.216244
2026-02-06,AAPL,0.216895
2026-02-09,AAPL,0.2193
2026-02-10,AAPL,0.219496
2026-02-11,AAPL,0.220257
2026-02-12,AAPL,0.262839
2026-02-13,AAPL,0.269781
2026-02-17,AAPL,0.286127
2026-02-18,AAPL,0.283551
2026-02-19,AAPL,0.281589
2026-02-20,AAPL,0.283962
2026-02-23,AAPL,0.283842
2026-02-24,AAPL,0.290257
2026-02-25,AAPL,0.290712
2026-02-26,AAPL,0.291296
2026-02-27,AAPL,0.306516
2026-03-02,AAPL,0.305734
2026-03-03,AAPL,0.304221
2026-03-04,AAPL,0.286032
2026-03-05,AAPL,0.287617
2026-03-06,AAPL,0.289869
2026-03-09,AAPL,0.290639
2026-03-10,AAPL,0.278829
2026-03-11,AAPL,0.277172
2026-03-12,AAPL,0.282162
2026-03-13,AAPL,0.288233
2026-03-16,AAPL,0.289751
2026-03-17,AAPL,0.263908
2026-03-18,AAPL,0.267367
2026-03-19,AAPL,0.253981
2026-03-20,AAPL,0.25396
2026-03-23,AAPL,0.25684
2026-03-24,AAPL,0.255816
2026-03-25,AAPL,0.256509
2026-03-26,AAPL,0.255321
2026-03-27,AAPL,0.218233
2026-03-30,AAPL,0.210342
2026-03-31,AAPL,0.206996
2026-04-01,AAPL,0.208244
2026-04-02,AAPL,0.204617
2026-04-06,AAPL,0.202385
2026-04-07,AAPL,0.209196
2026-04-08,AAPL,0.20817
2026-04-09,AAPL,0.207641
2026-04-10,AAPL,0.20749
2022-01-04,AMZN,0.0
2022-01-05,AMZN,0.015692
2022-01-06,AMZN,0.084739
2022-01-07,AMZN,0.100014
2022-01-10,AMZN,0.095206
2022-01-11,AMZN,0.222805
2022-01-12,AMZN,0.207447
2022-01-13,AMZN,0.220235
2022-01-14,AMZN,0.216863
2022-01-18,AMZN,0.216933
2022-01-19,AMZN,0.211441
2022-01-20,AMZN,0.224079
2022-01-21,AMZN,0.301626
2022-01-24,AMZN,0.310518
2022-01-25,AMZN,0.310308
2022-01-26,AMZN,0.301038
2022-01-27,AMZN,0.299716
2022-01-28,AMZN,0.329811
2022-01-31,AMZN,0.363258
2022-02-01,AMZN,0.359145
2022-02-02,AMZN,0.350546
2022-02-03,AMZN,0.418075
2022-02-04,AMZN,0.620744
2022-02-07,AMZN,0.607843
2022-02-08,AMZN,0.600409
2022-02-09,AMZN,0.588749
2022-02-10,AMZN,0.57888
2022-02-11,AMZN,0.577203
2022-02-14,AMZN,0.568904
2022-02-15,AMZN,0.560262
2022-02-16,AMZN,0.55961
2022-02-17,AMZN,0.560441
2022-02-18,AMZN,0.56127
2022-02-22,AMZN,0.562674
2022-02-23,AMZN,0.570744
2022-02-24,AMZN,0.582175
2022-02-25,AMZN,0.584517
2022-02-28,AMZN,0.580762
2022-03-01,AMZN,0.581908
2022-03-02,AMZN,0.579787
2022-03-03,AMZN,0.58306
2022-03-04,AMZN,0.578592
2022-03-07,AMZN,0.57586
2022-03-08,AMZN,0.575018
2022-03-09,AMZN,0.572331
2022-03-10,AMZN,0.591674
2022-03-11,AMZN,0.592474
2022-03-14,AMZN,0.591027
2022-03-15,AMZN,0.591029
2022-03-16,AMZN,0.600631
2022-03-17,AMZN,0.60491
2022-03-18,AMZN,0.559795
2022-03-21,AMZN,0.408725
2022-03-22,AMZN,0.412645
2022-03-23,AMZN,0.409311
2022-03-24,AMZN,0.409267
2022-03-25,AMZN,0.407366
2022-03-28,AMZN,0.397478
2022-03-29,AMZN,0.396677
2022-03-30,AMZN,0.400777
2022-03-31,AMZN,0.404968
2022-04-01,AMZN,0.399194
2022-04-04,AMZN,0.403739
2022-04-05,AMZN,0.408586
2022-04-06,AMZN,0.405922
2022-04-07,AMZN,0.387543
2022-04-08,AMZN,0.390405
2022-04-11,AMZN,0.395424
2022-04-12,AMZN,0.392827
2022-04-13,AMZN,0.402587
2022-04-14,AMZN,0.401076
2022-04-18,AMZN,0.398435
2022-04-19,AMZN,0.370371
2022-04-20,AMZN,0.378389
2022-04-21,AMZN,0.391605
2022-04-22,AMZN,0.368942
2022-04-25,AMZN,0.369658
2022-04-26,AMZN,0.385878
2022-04-27,AMZN,0.368772
2022-04-28,AMZN,0.376394
2022-04-29,AMZN,0.537519
2022-05-02,AMZN,0.529577
2022-05-03,AMZN,0.529146
2022-05-04,AMZN,0.526078
2022-05-05,AMZN,0.559906
2022-05-06,AMZN,0.558842
2022-05-09,AMZN,0.568118
2022-05-10,AMZN,0.558217
2022-05-11,AMZN,0.558517
2022-05-12,AMZN,0.564846
2022-05-13,AMZN,0.599752
2022-05-16,AMZN,0.598588
2022-05-17,AMZN,0.606391
2022-05-18,AMZN,0.628947
2022-05-19,AMZN,0.62782
2022-05-20,AMZN,0.629002
2022-05-23,AMZN,0.629231
2022-05-24,AMZN,0.631409
2022-05-25,AMZN,0.639818
2022-05-26,AMZN,0.645134
2022-05-27,AMZN,0.657205
2022-05-31,AMZN,0.672657
2022-06-01,AMZN,0.663846
2022-06-02,AMZN,0.670743
2022-06-03,AMZN,0.66696
2022-06-06,AMZN,0.667759
2022-06-07,AMZN,0.666714
2022-06-08,AMZN,0.656498
2022-06-09,AMZN,0.665165
2022-06-10,AMZN,0.662767
2022-06-13,AMZN,0.555263
2022-06-14,AMZN,0.555268
2022-06-15,AMZN,0.579577
2022-06-16,AMZN,0.584661
2022-06-17,AMZN,0.553041
2022-06-21,AMZN,0.556632
2022-06-22,AMZN,0.536026
2022-06-23,AMZN,0.543448
2022-06-24,AMZN,0.542464
2022-06-27,AMZN,0.548849
2022-06-28,AMZN,0.545112
2022-06-29,AMZN,0.543904
2022-06-30,AMZN,0.534435
2022-07-01,AMZN,0.501758
2022-07-05,AMZN,0.511421
2022-07-06,AMZN,0.511614
2022-07-07,AMZN,0.51329
2022-07-08,AMZN,0.503645
2022-07-11,AMZN,0.510011
2022-07-12,AMZN,0.50182
2022-07-13,AMZN,0.491242
2022-07-14,AMZN,0.473261
2022-07-15,AMZN,0.4786
2022-07-18,AMZN,0.468631
2022-07-19,AMZN,0.478584
2022-07-20,AMZN,0.48818
2022-07-21,AMZN,0.48817
2022-07-22,AMZN,0.489034
2022-07-25,AMZN,0.47424
2022-07-26,AMZN,0.470547
2022-07-27,AMZN,0.462324
2022-07-28,AMZN,0.459213
2022-07-29,AMZN,0.521324
2022-08-01,AMZN,0.504236
2022-08-02,AMZN,0.504837
2022-08-03,AMZN,0.511213
2022-08-04,AMZN,0.512161
2022-08-05,AMZN,0.511408
2022-08-08,AMZN,0.507145
2022-08-09,AMZN,0.499892
2022-08-10,AMZN,0.475133
2022-08-11,AMZN,0.479942
2022-08-12,AMZN,0.470389
2022-08-15,AMZN,0.467622
2022-08-16,AMZN,0.461077
2022-08-17,AMZN,0.46749
2022-08-18,AMZN,0.466906
2022-08-19,AMZN,0.47642
2022-08-22,AMZN,0.478896
2022-08-23,AMZN,0.471386
2022-08-24,AMZN,0.471545
2022-08-25,AMZN,0.474429
2022-08-26,AMZN,0.496205
2022-08-29,AMZN,0.497415
2022-08-30,AMZN,0.488245
2022-08-31,AMZN,0.479595
2022-09-01,AMZN,0.478352
2022-09-02,AMZN,0.475219
2022-09-06,AMZN,0.475335
2022-09-07,AMZN,0.452657
2022-09-08,AMZN,0.428751
2022-09-09,AMZN,0.433576
2022-09-12,AMZN,0.324257
2022-09-13,AMZN,0.382207
2022-09-14,AMZN,0.384092
2022-09-15,AMZN,0.36704
2022-09-16,AMZN,0.363209
2022-09-19,AMZN,0.364458
2022-09-20,AMZN,0.366946
2022-09-21,AMZN,0.373749
2022-09-22,AMZN,0.354877
2022-09-23,AMZN,0.360678
2022-09-26,AMZN,0.355956
2022-09-27,AMZN,0.355717
2022-09-28,AMZN,0.368971
2022-09-29,AMZN,0.372161
2022-09-30,AMZN,0.372178
2022-10-03,AMZN,0.378134
2022-10-04,AMZN,0.393304
2022-10-05,AMZN,0.392961
2022-10-06,AMZN,0.392802
2022-10-07,AMZN,0.402757
2022-10-10,AMZN,0.383501
2022-10-11,AMZN,0.38418
2022-10-12,AMZN,0.385211
2022-10-13,AMZN,0.383805
2022-10-14,AMZN,0.403993
2022-10-17,AMZN,0.450676
2022-10-18,AMZN,0.456041
2022-10-19,AMZN,0.448518
2022-10-20,AMZN,0.448406
2022-10-21,AMZN,0.453997
2022-10-24,AMZN,0.447537
2022-10-25,AMZN,0.402771
2022-10-26,AMZN,0.415546
2022-10-27,AMZN,0.427266
2022-10-28,AMZN,0.462387
2022-10-31,AMZN,0.460473
2022-11-01,AMZN,0.479915
2022-11-02,AMZN,0.489934
2022-11-03,AMZN,0.494172
2022-11-04,AMZN,0.495924
2022-11-07,AMZN,0.492816
2022-11-08,AMZN,0.492824
2022-11-09,AMZN,0.488864
2022-11-10,AMZN,0.61324
2022-11-11,AMZN,0.627319
2022-11-14,AMZN,0.623962
2022-11-15,AMZN,0.607383
2022-11-16,AMZN,0.608215
2022-11-17,AMZN,0.610078
2022-11-18,AMZN,0.598276
2022-11-21,AMZN,0.599239
2022-11-22,AMZN,0.60023
2022-11-23,AMZN,0.600952
2022-11-25,AMZN,0.600955
2022-11-28,AMZN,0.587089
2022-11-29,AMZN,0.552505
2022-11-30,AMZN,0.56557
2022-12-01,AMZN,0.565545
2022-12-02,AMZN,0.565676
2022-12-05,AMZN,0.557143
2022-12-06,AMZN,0.559276
2022-12-07,AMZN,0.558403
2022-12-08,AMZN,0.557313
2022-12-09,AMZN,0.549152
2022-12-12,AMZN,0.521968
2022-12-13,AMZN,0.526609
2022-12-14,AMZN,0.504167
2022-12-15,AMZN,0.494679
2022-12-16,AMZN,0.487243
2022-12-19,AMZN,0.492945
2022-12-20,AMZN,0.493058
2022-12-21,AMZN,0.496146
2022-12-22,AMZN,0.490769
2022-12-23,AMZN,0.339077
2022-12-27,AMZN,0.314884
2022-12-28,AMZN,0.312128
2022-12-29,AMZN,0.326353
2022-12-30,AMZN,0.324095
2023-01-03,AMZN,0.327595
2023-01-04,AMZN,0.327646
2023-01-05,AMZN,0.330282
2023-01-06,AMZN,0.347175
2023-01-09,AMZN,0.348916
2023-01-10,AMZN,0.359424
2023-01-11,AMZN,0.396717
2023-01-12,AMZN,0.393544
2023-01-13,AMZN,0.382054
2023-01-17,AMZN,0.385802
2023-01-18,AMZN,0.383856
2023-01-19,AMZN,0.375225
2023-01-20,AMZN,0.377529
2023-01-23,AMZN,0.37752
2023-01-24,AMZN,0.376353
2023-01-25,AMZN,0.373636
2023-01-26,AMZN,0.37523
2023-01-27,AMZN,0.379732
2023-01-30,AMZN,0.382196
2023-01-31,AMZN,0.370627
2023-02-01,AMZN,0.370995
2023-02-02,AMZN,0.399308
2023-02-03,AMZN,0.481058
2023-02-06,AMZN,0.482646
2023-02-07,AMZN,0.468373
2023-02-08,AMZN,0.473602
2023-02-09,AMZN,0.469705
2023-02-10,AMZN,0.467219
2023-02-13,AMZN,0.464254
2023-02-14,AMZN,0.463823
2023-02-15,AMZN,0.462279
2023-02-16,AMZN,0.471858
2023-02-17,AMZN,0.466291
2023-02-21,AMZN,0.46662
2023-02-22,AMZN,0.466235
2023-02-23,AMZN,0.460315
2023-02-24,AMZN,0.436026
2023-02-27,AMZN,0.436069
2023-02-28,AMZN,0.427332
2023-03-01,AMZN,0.427639
2023-03-02,AMZN,0.427373
2023-03-03,AMZN,0.432811
2023-03-06,AMZN,0.419921
2023-03-07,AMZN,0.419796
2023-03-08,AMZN,0.418684
2023-03-09,AMZN,0.42055
2023-03-10,AMZN,0.417348
2023-03-13,AMZN,0.410842
2023-03-14,AMZN,0.417208
2023-03-15,AMZN,0.412076
2023-03-16,AMZN,0.424885
2023-03-17,AMZN,0.363206
2023-03-20,AMZN,0.27758
2023-03-21,AMZN,0.289866
2023-03-22,AMZN,0.294694
2023-03-23,AMZN,0.289202
2023-03-24,AMZN,0.284948
2023-03-27,AMZN,0.284318
2023-03-28,AMZN,0.279352
2023-03-29,AMZN,0.293481
2023-03-30,AMZN,0.294738
2023-03-31,AMZN,0.282763
2023-04-03,AMZN,0.282385
2023-04-04,AMZN,0.271485
2023-04-05,AMZN,0.283583
2023-04-06,AMZN,0.284341
2023-04-10,AMZN,0.273485
2023-04-11,AMZN,0.282711
2023-04-12,AMZN,0.290164
2023-04-13,AMZN,0.309132
2023-04-14,AMZN,0.308992
2023-04-17,AMZN,0.299103
2023-04-18,AMZN,0.296638
2023-04-19,AMZN,0.299851
2023-04-20,AMZN,0.300827
2023-04-21,AMZN,0.303448
2023-04-24,AMZN,0.298953
2023-04-25,AMZN,0.316779
2023-04-26,AMZN,0.315067
2023-04-27,AMZN,0.336562
2023-04-28,AMZN,0.342977
2023-05-01,AMZN,0.3549
2023-05-02,AMZN,0.354722
2023-05-03,AMZN,0.34537
2023-05-04,AMZN,0.340217
2023-05-05,AMZN,0.342478
2023-05-08,AMZN,0.341603
2023-05-09,AMZN,0.341681
2023-05-10,AMZN,0.35071
2023-05-11,AMZN,0.344383
2023-05-12,AMZN,0.347107
2023-05-15,AMZN,0.346327
2023-05-16,AMZN,0.348011
2023-05-17,AMZN,0.349108
2023-05-18,AMZN,0.340725
2023-05-19,AMZN,0.345922
2023-05-22,AMZN,0.348531
2023-05-23,AMZN,0.340187
2023-05-24,AMZN,0.332652
2023-05-25,AMZN,0.31544
2023-05-26,AMZN,0.335536
2023-05-30,AMZN,0.336037
2023-05-31,AMZN,0.337455
2023-06-01,AMZN,0.337001
2023-06-02,AMZN,0.336049
2023-06-05,AMZN,0.328562
2023-06-06,AMZN,0.326738
2023-06-07,AMZN,0.335977
2023-06-08,AMZN,0.336626
2023-06-09,AMZN,0.316603
2023-06-12,AMZN,0.294426
2023-06-13,AMZN,0.272359
2023-06-14,AMZN,0.272515
2023-06-15,AMZN,0.271856
2023-06-16,AMZN,0.27747
2023-06-20,AMZN,0.276256
2023-06-21,AMZN,0.278697
2023-06-22,AMZN,0.297933
2023-06-23,AMZN,0.289503
2023-06-26,AMZN,0.293043
2023-06-27,AMZN,0.287344
2023-06-28,AMZN,0.287787
2023-06-29,AMZN,0.287104
2023-06-30,AMZN,0.287411
2023-07-03,AMZN,0.282362
2023-07-05,AMZN,0.276576
2023-07-06,AMZN,0.279054
2023-07-07,AMZN,0.27954
2023-07-10,AMZN,0.286073
2023-07-11,AMZN,0.282373
2023-07-12,AMZN,0.258623
2023-07-13,AMZN,0.265997
2023-07-14,AMZN,0.263524
2023-07-17,AMZN,0.262226
2023-07-18,AMZN,0.261868
2023-07-19,AMZN,0.26565
2023-07-20,AMZN,0.290877
2023-07-21,AMZN,0.261118
2023-07-24,AMZN,0.254506
2023-07-25,AMZN,0.253446
2023-07-26,AMZN,0.24471
2023-07-27,AMZN,0.24471
2023-07-28,AMZN,0.259358
2023-07-31,AMZN,0.260559
2023-08-01,AMZN,0.261633
2023-08-02,AMZN,0.273649
2023-08-03,AMZN,0.272829
2023-08-04,AMZN,0.33963
2023-08-07,AMZN,0.341728
2023-08-08,AMZN,0.341995
2023-08-09,AMZN,0.344226
2023-08-10,AMZN,0.344154
2023-08-11,AMZN,0.342696
2023-08-14,AMZN,0.341394
2023-08-15,AMZN,0.34772
2023-08-16,AMZN,0.352826
2023-08-17,AMZN,0.350463
2023-08-18,AMZN,0.349938
2023-08-21,AMZN,0.345112
2023-08-22,AMZN,0.343927
2023-08-23,AMZN,0.342241
2023-08-24,AMZN,0.343178
2023-08-25,AMZN,0.344547
2023-08-28,AMZN,0.343713
2023-08-29,AMZN,0.345303
2023-08-30,AMZN,0.341078
2023-08-31,AMZN,0.325147
2023-09-01,AMZN,0.325126
2023-09-05,AMZN,0.324333
2023-09-06,AMZN,0.327614
2023-09-07,AMZN,0.329733
2023-09-08,AMZN,0.329687
2023-09-11,AMZN,0.333028
2023-09-12,AMZN,0.335113
2023-09-13,AMZN,0.337791
2023-09-14,AMZN,0.326501
2023-09-15,AMZN,0.340659
2023-09-18,AMZN,0.247077
2023-09-19,AMZN,0.245274
2023-09-20,AMZN,0.245789
2023-09-21,AMZN,0.272234
2023-09-22,AMZN,0.271427
2023-09-25,AMZN,0.276695
2023-09-26,AMZN,0.292861
2023-09-27,AMZN,0.288579
2023-09-28,AMZN,0.284721
2023-09-29,AMZN,0.285911
2023-10-02,AMZN,0.291206
2023-10-03,AMZN,0.306256
2023-10-04,AMZN,0.311833
2023-10-05,AMZN,0.310602
2023-10-06,AMZN,0.305778
2023-10-09,AMZN,0.304036
2023-10-10,AMZN,0.305534
2023-10-11,AMZN,0.307713
2023-10-12,AMZN,0.307929
2023-10-13,AMZN,0.305165
2023-10-16,AMZN,0.312155
2023-10-17,AMZN,0.312474
2023-10-18,AMZN,0.318054
2023-10-19,AMZN,0.312784
2023-10-20,AMZN,0.319141
2023-10-23,AMZN,0.30173
2023-10-24,AMZN,0.305556
2023-10-25,AMZN,0.32878
2023-10-26,AMZN,0.329519
2023-10-27,AMZN,0.3843
2023-10-30,AMZN,0.402297
2023-10-31,AMZN,0.399896
2023-11-01,AMZN,0.405906
2023-11-02,AMZN,0.384144
2023-11-03,AMZN,0.38397
2023-11-06,AMZN,0.382137
2023-11-07,AMZN,0.36423
2023-11-08,AMZN,0.364898
2023-11-09,AMZN,0.367125
2023-11-10,AMZN,0.370111
2023-11-13,AMZN,0.369018
2023-11-14,AMZN,0.353158
2023-11-15,AMZN,0.357121
2023-11-16,AMZN,0.355834
2023-11-17,AMZN,0.355993
2023-11-20,AMZN,0.355984
2023-11-21,AMZN,0.360092
2023-11-22,AMZN,0.360575
2023-11-24,AMZN,0.360722
2023-11-27,AMZN,0.354406
2023-11-28,AMZN,0.351856
2023-11-29,AMZN,0.351042
2023-11-30,AMZN,0.340797
2023-12-01,AMZN,0.340753
2023-12-04,AMZN,0.334382
2023-12-05,AMZN,0.334939
2023-12-06,AMZN,0.338753
2023-12-07,AMZN,0.290519
2023-12-08,AMZN,0.283688
2023-12-11,AMZN,0.223382
2023-12-12,AMZN,0.200241
2023-12-13,AMZN,0.200863
2023-12-14,AMZN,0.189553
2023-12-15,AMZN,0.193662
2023-12-18,AMZN,0.205879
2023-12-19,AMZN,0.205979
2023-12-20,AMZN,0.202745
2023-12-21,AMZN,0.203377
2023-12-22,AMZN,0.200358
2023-12-26,AMZN,0.19328
2023-12-27,AMZN,0.19163
2023-12-28,AMZN,0.182376
2023-12-29,AMZN,0.17624
2024-01-02,AMZN,0.181128
2024-01-03,AMZN,0.178546
2024-01-04,AMZN,0.193547
2024-01-05,AMZN,0.188861
2024-01-08,AMZN,0.195806
2024-01-09,AMZN,0.200171
2024-01-10,AMZN,0.203814
2024-01-11,AMZN,0.204223
2024-01-12,AMZN,0.203915
2024-01-16,AMZN,0.206269
2024-01-17,AMZN,0.208146
2024-01-18,AMZN,0.204753
2024-01-19,AMZN,0.2038
2024-01-22,AMZN,0.197542
2024-01-23,AMZN,0.193993
2024-01-24,AMZN,0.19418
2024-01-25,AMZN,0.190832
2024-01-26,AMZN,0.190134
2024-01-29,AMZN,0.191744
2024-01-30,AMZN,0.194557
2024-01-31,AMZN,0.203618
2024-02-01,AMZN,0.202505
2024-02-02,AMZN,0.299231
2024-02-05,AMZN,0.298411
2024-02-06,AMZN,0.299122
2024-02-07,AMZN,0.298875
2024-02-08,AMZN,0.299511
2024-02-09,AMZN,0.306635
2024-02-12,AMZN,0.310068
2024-02-13,AMZN,0.316324
2024-02-14,AMZN,0.313574
2024-02-15,AMZN,0.312588
2024-02-16,AMZN,0.299737
2024-02-20,AMZN,0.305021
2024-02-21,AMZN,0.298558
2024-02-22,AMZN,0.310193
2024-02-23,AMZN,0.308669
2024-02-26,AMZN,0.308775
2024-02-27,AMZN,0.309585
2024-02-28,AMZN,0.307615
2024-02-29,AMZN,0.308337
2024-03-01,AMZN,0.307874
2024-03-04,AMZN,0.308178
2024-03-05,AMZN,0.314999
2024-03-06,AMZN,0.315513
2024-03-07,AMZN,0.318509
2024-03-08,AMZN,0.320455
2024-03-11,AMZN,0.326701
2024-03-12,AMZN,0.328997
2024-03-13,AMZN,0.325263
2024-03-14,AMZN,0.315695
2024-03-15,AMZN,0.319753
2024-03-18,AMZN,0.229765
2024-03-19,AMZN,0.229026
2024-03-20,AMZN,0.23009
2024-03-21,AMZN,0.229379
2024-03-22,AMZN,0.228876
2024-03-25,AMZN,0.216634
2024-03-26,AMZN,0.214793
2024-03-27,AMZN,0.204968
2024-03-28,AMZN,0.202101
2024-04-01,AMZN,0.200466
2024-04-02,AMZN,0.20044
2024-04-03,AMZN,0.195362
2024-04-04,AMZN,0.199828
2024-04-05,AMZN,0.190411
2024-04-08,AMZN,0.190448
2024-04-09,AMZN,0.190182
2024-04-10,AMZN,0.188378
2024-04-11,AMZN,0.192167
2024-04-12,AMZN,0.191736
2024-04-15,AMZN,0.195553
2024-04-16,AMZN,0.19524
2024-04-17,AMZN,0.189185
2024-04-18,AMZN,0.192203
2024-04-19,AMZN,0.199252
2024-04-22,AMZN,0.202394
2024-04-23,AMZN,0.196774
2024-04-24,AMZN,0.195452
2024-04-25,AMZN,0.200229
2024-04-26,AMZN,0.220676
2024-04-29,AMZN,0.209327
2024-04-30,AMZN,0.230983
2024-05-01,AMZN,0.238901
2024-05-02,AMZN,0.252884
2024-05-03,AMZN,0.25357
2024-05-06,AMZN,0.255708
2024-05-07,AMZN,0.255612
2024-05-08,AMZN,0.254635
2024-05-09,AMZN,0.254508
2024-05-10,AMZN,0.256963
2024-05-13,AMZN,0.257514
2024-05-14,AMZN,0.257424
2024-05-15,AMZN,0.257004
2024-05-16,AMZN,0.25677
2024-05-17,AMZN,0.244357
2024-05-20,AMZN,0.245012
2024-05-21,AMZN,0.244932
2024-05-22,AMZN,0.244873
2024-05-23,AMZN,0.241471
2024-05-24,AMZN,0.237867
2024-05-28,AMZN,0.236093
2024-05-29,AMZN,0.236059
2024-05-30,AMZN,0.23774
2024-05-31,AMZN,0.239951
2024-06-03,AMZN,0.230041
2024-06-04,AMZN,0.226765
2024-06-05,AMZN,0.225821
2024-06-06,AMZN,0.227201
2024-06-07,AMZN,0.221459
2024-06-10,AMZN,0.204054
2024-06-11,AMZN,0.203282
2024-06-12,AMZN,0.177008
2024-06-13,AMZN,0.173927
2024-06-14,AMZN,0.14799
2024-06-17,AMZN,0.146185
2024-06-18,AMZN,0.141509
2024-06-20,AMZN,0.151523
2024-06-21,AMZN,0.15814
2024-06-24,AMZN,0.165162
2024-06-25,AMZN,0.162995
2024-06-26,AMZN,0.196794
2024-06-27,AMZN,0.205351
2024-06-28,AMZN,0.216605
2024-07-01,AMZN,0.2191
2024-07-02,AMZN,0.221463
2024-07-03,AMZN,0.224035
2024-07-05,AMZN,0.225233
2024-07-08,AMZN,0.225849
2024-07-09,AMZN,0.222074
2024-07-10,AMZN,0.221618
2024-07-11,AMZN,0.234266
2024-07-12,AMZN,0.234587
2024-07-15,AMZN,0.231615
2024-07-16,AMZN,0.225098
2024-07-17,AMZN,0.238921
2024-07-18,AMZN,0.248249
2024-07-19,AMZN,0.246792
2024-07-22,AMZN,0.239748
2024-07-23,AMZN,0.247141
2024-07-24,AMZN,0.257943
2024-07-25,AMZN,0.25818
