trade_date,ticker,close_price,peak_price,drawdown
2024-07-08,GOOGL,187.6956,189.2546,-0.008238
2024-07-09,GOOGL,187.646,189.2546,-0.0085
2024-07-10,GOOGL,189.8305,189.8305,0.0
2024-07-11,GOOGL,184.2601,189.8305,-0.029344
2024-07-12,GOOGL,183.7636,189.8305,-0.03196
2024-07-15,GOOGL,185.2133,189.8305,-0.024323
2024-07-16,GOOGL,182.6217,189.8305,-0.037975
2024-07-17,GOOGL,179.7422,189.8305,-0.053144
2024-07-18,GOOGL,176.4357,189.8305,-0.070562
2024-07-19,GOOGL,176.4059,189.8305,-0.070719
2024-07-22,GOOGL,180.3876,189.8305,-0.049744
2024-07-23,GOOGL,180.5067,189.8305,-0.049116
2024-07-24,GOOGL,171.4114,189.8305,-0.097029
2024-07-25,GOOGL,166.0992,189.8305,-0.125013
2024-07-26,GOOGL,165.8212,189.8305,-0.126478
2024-07-29,GOOGL,168.3333,189.8305,-0.113244
2024-07-30,GOOGL,169.0879,189.8305,-0.109269
2024-07-31,GOOGL,170.3291,189.8305,-0.102731
2024-08-01,GOOGL,169.5546,189.8305,-0.106811
2024-08-02,GOOGL,165.4836,189.8305,-0.128256
2024-08-05,GOOGL,158.1259,189.8305,-0.167015
2024-08-06,GOOGL,157.1726,189.8305,-0.172037
2024-08-07,GOOGL,157.8181,189.8305,-0.168637
2024-08-08,GOOGL,160.8862,189.8305,-0.152474
2024-08-09,GOOGL,162.5147,189.8305,-0.143896
2024-08-12,GOOGL,161.1444,189.8305,-0.151114
2024-08-13,GOOGL,163.0012,189.8305,-0.141333
2024-08-14,GOOGL,159.2379,189.8305,-0.161157
2024-08-15,GOOGL,160.1614,189.8305,-0.156293
2024-08-16,GOOGL,161.8097,189.8305,-0.14761
2024-08-19,GOOGL,165.4935,189.8305,-0.128204
2024-08-20,GOOGL,165.9999,189.8305,-0.125536
2024-08-21,GOOGL,164.6793,189.8305,-0.132493
2024-08-22,GOOGL,162.6438,189.8305,-0.143216
2024-08-23,GOOGL,164.4509,189.8305,-0.133696
2024-08-26,GOOGL,164.9871,189.8305,-0.130871
2024-08-27,GOOGL,163.5175,189.8305,-0.138613
2024-08-28,GOOGL,161.7004,189.8305,-0.148185
2024-08-29,GOOGL,160.638,189.8305,-0.153782
2024-08-30,GOOGL,162.2267,189.8305,-0.145413
2024-09-03,GOOGL,156.2492,189.8305,-0.176901
2024-09-04,GOOGL,155.3456,189.8305,-0.181662
2024-09-05,GOOGL,156.1301,189.8305,-0.177529
2024-09-06,GOOGL,149.8547,189.8305,-0.210587
2024-09-09,GOOGL,147.8562,189.8305,-0.221115
2024-09-10,GOOGL,147.8065,189.8305,-0.221376
2024-09-11,GOOGL,150.2921,189.8305,-0.208283
2024-09-12,GOOGL,153.8019,189.8305,-0.189794
2024-09-13,GOOGL,156.556,189.8305,-0.175285
2024-09-16,GOOGL,157.1525,189.8305,-0.172143
2024-09-17,GOOGL,158.4053,189.8305,-0.165543
2024-09-18,GOOGL,158.8925,189.8305,-0.162977
2024-09-19,GOOGL,161.2091,189.8305,-0.150773
2024-09-20,GOOGL,162.6508,189.8305,-0.143179
2024-09-23,GOOGL,160.9208,189.8305,-0.152292
2024-09-24,GOOGL,161.3582,189.8305,-0.149988
2024-09-25,GOOGL,160.5628,189.8305,-0.154178
2024-09-26,GOOGL,161.7957,189.8305,-0.147683
2024-09-27,GOOGL,163.0087,189.8305,-0.141293
2024-09-30,GOOGL,164.8978,189.8305,-0.131342
2024-10-01,GOOGL,166.0312,189.8305,-0.125371
2024-10-02,GOOGL,164.9077,189.8305,-0.13129
2024-10-03,GOOGL,164.9077,189.8305,-0.13129
2024-10-04,GOOGL,166.1009,189.8305,-0.125004
2024-10-07,GOOGL,162.0443,189.8305,-0.146374
2024-10-08,GOOGL,163.4362,189.8305,-0.139041
2024-10-09,GOOGL,160.9307,189.8305,-0.15224
2024-10-10,GOOGL,161.1494,189.8305,-0.151088
2024-10-11,GOOGL,162.3028,189.8305,-0.145012
2024-10-14,GOOGL,164.0129,189.8305,-0.136003
2024-10-15,GOOGL,164.51,189.8305,-0.133385
2024-10-16,GOOGL,164.2118,189.8305,-0.134956
2024-10-17,GOOGL,161.9946,189.8305,-0.146636
2024-10-18,GOOGL,162.4817,189.8305,-0.14407
2024-10-21,GOOGL,163.128,189.8305,-0.140665
2024-10-22,GOOGL,164.1919,189.8305,-0.13506
2024-10-23,GOOGL,161.8454,189.8305,-0.147422
2024-10-24,GOOGL,161.7858,189.8305,-0.147735
2024-10-25,GOOGL,164.3211,189.8305,-0.13438
2024-10-28,GOOGL,165.7628,189.8305,-0.126785
2024-10-29,GOOGL,168.7058,189.8305,-0.111282
2024-10-30,GOOGL,173.4584,189.8305,-0.086246
2024-10-31,GOOGL,170.1276,189.8305,-0.103792
2024-11-01,GOOGL,170.3065,189.8305,-0.10285
2024-11-04,GOOGL,168.2683,189.8305,-0.113587
2024-11-05,GOOGL,168.7655,189.8305,-0.110967
2024-11-06,GOOGL,175.4966,189.8305,-0.075509
2024-11-07,GOOGL,179.7122,189.8305,-0.053302
2024-11-08,GOOGL,177.326,189.8305,-0.065872
2024-11-11,GOOGL,179.3145,189.8305,-0.055397
2024-11-12,GOOGL,180.5773,189.8305,-0.048745
2024-11-13,GOOGL,177.853,189.8305,-0.063096
2024-11-14,GOOGL,174.5719,189.8305,-0.08038
2024-11-15,GOOGL,171.4997,189.8305,-0.096564
2024-11-18,GOOGL,174.2935,189.8305,-0.081847
2024-11-19,GOOGL,177.0973,189.8305,-0.067077
2024-11-20,GOOGL,174.9696,189.8305,-0.078285
2024-11-21,GOOGL,166.6676,189.8305,-0.122019
2024-11-22,GOOGL,163.8141,189.8305,-0.137051
2024-11-25,GOOGL,166.6875,189.8305,-0.121914
2024-11-26,GOOGL,168.149,189.8305,-0.114215
2024-11-27,GOOGL,168.2584,189.8305,-0.113639
2024-11-29,GOOGL,167.98,189.8305,-0.115105
2024-12-02,GOOGL,170.5054,189.8305,-0.101802
2024-12-03,GOOGL,170.3563,189.8305,-0.102587
2024-12-04,GOOGL,173.3689,189.8305,-0.086717
2024-12-05,GOOGL,171.6488,189.8305,-0.095779
2024-12-06,GOOGL,173.7069,189.8305,-0.084937
2024-12-09,GOOGL,174.563,189.8305,-0.080427
2024-12-10,GOOGL,184.3179,189.8305,-0.02904
2024-12-11,GOOGL,194.5008,194.5008,0.0
2024-12-12,GOOGL,191.0766,194.5008,-0.017605
2024-12-13,GOOGL,188.9465,194.5008,-0.028557
2024-12-16,GOOGL,195.755,195.755,0.0
2024-12-17,GOOGL,194.5207,195.755,-0.006305
2024-12-18,GOOGL,187.533,195.755,-0.042001
2024-12-19,GOOGL,187.6425,195.755,-0.041442
2024-12-20,GOOGL,190.5292,195.755,-0.026696
2024-12-23,GOOGL,193.7343,195.755,-0.010323
2024-12-24,GOOGL,195.2075,195.755,-0.002797
2024-12-26,GOOGL,194.6999,195.755,-0.00539
2024-12-27,GOOGL,191.8729,195.755,-0.019831
2024-12-30,GOOGL,190.36,195.755,-0.02756
2024-12-31,GOOGL,188.4289,195.755,-0.037425
2025-01-02,GOOGL,188.5583,195.755,-0.036764
2025-01-03,GOOGL,190.9074,195.755,-0.024764
2025-01-06,GOOGL,195.964,195.964,0.0
2025-01-07,GOOGL,194.5904,195.964,-0.007009
2025-01-08,GOOGL,193.0575,195.964,-0.014832
2025-01-10,GOOGL,191.1562,195.964,-0.024534
2025-01-13,GOOGL,190.131,195.964,-0.029766
2025-01-14,GOOGL,188.7872,195.964,-0.036623
2025-01-15,GOOGL,194.6501,195.964,-0.006705
2025-01-16,GOOGL,192.0222,195.964,-0.020115
2025-01-17,GOOGL,195.098,195.964,-0.004419
2025-01-21,GOOGL,197.1386,197.1386,0.0
2025-01-22,GOOGL,197.4571,197.4571,0.0
2025-01-23,GOOGL,197.0689,197.4571,-0.001966
2025-01-24,GOOGL,199.2887,199.2887,0.0
2025-01-27,GOOGL,190.9273,199.2887,-0.041956
2025-01-28,GOOGL,194.4013,199.2887,-0.024524
2025-01-29,GOOGL,194.5107,199.2887,-0.023975
2025-01-30,GOOGL,199.9456,199.9456,0.0
2025-01-31,GOOGL,203.0811,203.0811,0.0
2025-02-03,GOOGL,200.304,203.0811,-0.013675
2025-02-04,GOOGL,205.4303,205.4303,0.0
2025-02-05,GOOGL,190.4495,205.4303,-0.072924
2025-02-06,GOOGL,190.7183,205.4303,-0.071616
2025-02-07,GOOGL,184.4871,205.4303,-0.101948
2025-02-10,GOOGL,185.6119,205.4303,-0.096473
2025-02-11,GOOGL,184.4672,205.4303,-0.102045
2025-02-12,GOOGL,182.765,205.4303,-0.110331
2025-02-13,GOOGL,185.2834,205.4303,-0.098072
2025-02-14,GOOGL,184.3776,205.4303,-0.102481
2025-02-18,GOOGL,182.9243,205.4303,-0.109555
2025-02-19,GOOGL,184.4174,205.4303,-0.102287
2025-02-20,GOOGL,183.7107,205.4303,-0.105727
2025-02-21,GOOGL,178.8332,205.4303,-0.12947
2025-02-24,GOOGL,178.4251,205.4303,-0.131457
2025-02-25,GOOGL,174.6127,205.4303,-0.150015
2025-02-26,GOOGL,171.9351,205.4303,-0.163049
2025-02-27,GOOGL,167.7246,205.4303,-0.183545
2025-02-28,GOOGL,169.4964,205.4303,-0.17492
2025-03-03,GOOGL,166.2414,205.4303,-0.190765
2025-03-04,GOOGL,170.1335,205.4303,-0.171819
2025-03-05,GOOGL,172.2238,205.4303,-0.161644
2025-03-06,GOOGL,171.5569,205.4303,-0.16489
2025-03-07,GOOGL,173.0599,205.4303,-0.157574
2025-03-10,GOOGL,165.2968,205.4303,-0.195363
2025-03-11,GOOGL,163.4731,205.4303,-0.204241
2025-03-12,GOOGL,166.5325,205.4303,-0.189348
2025-03-13,GOOGL,162.1976,205.4303,-0.210449
2025-03-14,GOOGL,164.9182,205.4303,-0.197206
2025-03-17,GOOGL,163.7223,205.4303,-0.203027
2025-03-18,GOOGL,160.1148,205.4303,-0.220588
2025-03-19,GOOGL,163.3237,205.4303,-0.204968
2025-03-20,GOOGL,162.2374,205.4303,-0.210256
2025-03-21,GOOGL,163.4233,205.4303,-0.204483
2025-03-24,GOOGL,167.1006,205.4303,-0.186583
2025-03-25,GOOGL,169.9706,205.4303,-0.172612
2025-03-26,GOOGL,164.4896,205.4303,-0.199292
2025-03-27,GOOGL,161.6794,205.4303,-0.212972
2025-03-28,GOOGL,153.7967,205.4303,-0.251344
2025-03-31,GOOGL,154.1056,205.4303,-0.24984
2025-04-01,GOOGL,156.5273,205.4303,-0.238052
2025-04-02,GOOGL,156.4973,205.4303,-0.238198
2025-04-03,GOOGL,150.1992,205.4303,-0.268856
2025-04-04,GOOGL,145.0969,205.4303,-0.293693
2025-04-07,GOOGL,146.2429,205.4303,-0.288114
2025-04-08,GOOGL,144.2,205.4303,-0.298059
2025-04-09,GOOGL,158.1616,205.4303,-0.230096
2025-04-10,GOOGL,152.2919,205.4303,-0.258669
2025-04-11,GOOGL,156.597,205.4303,-0.237712
2025-04-14,GOOGL,158.5204,205.4303,-0.228349
2025-04-15,GOOGL,155.7699,205.4303,-0.241738
2025-04-16,GOOGL,152.8002,205.4303,-0.256194
2025-04-17,GOOGL,150.6377,205.4303,-0.266721
2025-04-21,GOOGL,147.1597,205.4303,-0.283651
2025-04-22,GOOGL,150.9466,205.4303,-0.265217
2025-04-23,GOOGL,154.8132,205.4303,-0.246395
2025-04-24,GOOGL,158.7296,205.4303,-0.227331
2025-04-25,GOOGL,161.4004,205.4303,-0.21433
2025-04-28,GOOGL,160.055,205.4303,-0.220879
2025-04-29,GOOGL,159.6066,205.4303,-0.223062
2025-04-30,GOOGL,158.2513,205.4303,-0.229659
2025-05-01,GOOGL,160.7426,205.4303,-0.217532
2025-05-02,GOOGL,163.4632,205.4303,-0.204289
2025-05-05,GOOGL,163.6426,205.4303,-0.203415
2025-05-06,GOOGL,162.666,205.4303,-0.208169
2025-05-07,GOOGL,150.8569,205.4303,-0.265654
2025-05-08,GOOGL,153.7469,205.4303,-0.251586
2025-05-09,GOOGL,152.2222,205.4303,-0.259008
2025-05-12,GOOGL,157.9124,205.4303,-0.231309
2025-05-13,GOOGL,158.9787,205.4303,-0.226119
2025-05-14,GOOGL,164.7986,205.4303,-0.197788
2025-05-15,GOOGL,163.3934,205.4303,-0.204629
2025-05-16,GOOGL,165.6157,205.4303,-0.193811
2025-05-19,GOOGL,165.9645,205.4303,-0.192113
2025-05-20,GOOGL,163.4134,205.4303,-0.204531
2025-05-21,GOOGL,167.9776,205.4303,-0.182313
2025-05-22,GOOGL,170.2796,205.4303,-0.171108
2025-05-23,GOOGL,167.8879,205.4303,-0.18275
2025-05-27,GOOGL,172.3026,205.4303,-0.16126
2025-05-28,GOOGL,171.7644,205.4303,-0.16388
2025-05-29,GOOGL,171.2661,205.4303,-0.166306
2025-05-30,GOOGL,171.1466,205.4303,-0.166887
2025-06-02,GOOGL,168.4459,205.4303,-0.180034
2025-06-03,GOOGL,165.6058,205.4303,-0.193859
2025-06-04,GOOGL,167.4693,205.4303,-0.184788
2025-06-05,GOOGL,167.6288,205.4303,-0.184011
2025-06-06,GOOGL,173.0798,205.4303,-0.157477
2025-06-09,GOOGL,175.694,205.4303,-0.144751
2025-06-10,GOOGL,178.1983,205.4303,-0.132561
2025-06-11,GOOGL,176.9511,205.4303,-0.138632
2025-06-12,GOOGL,175.3048,205.4303,-0.146646
2025-06-13,GOOGL,174.2772,205.4303,-0.151648
2025-06-16,GOOGL,176.3724,205.4303,-0.141449
2025-06-17,GOOGL,175.5543,205.4303,-0.145431
2025-06-18,GOOGL,172.9302,205.4303,-0.158205
2025-06-20,GOOGL,166.2652,205.4303,-0.190649
2025-06-23,GOOGL,164.8185,205.4303,-0.197691
2025-06-24,GOOGL,166.3949,205.4303,-0.190018
2025-06-25,GOOGL,170.2961,205.4303,-0.171027
2025-06-26,GOOGL,173.1497,205.4303,-0.157137
2025-06-27,GOOGL,178.1285,205.4303,-0.132901
2025-06-30,GOOGL,175.8336,205.4303,-0.144072
2025-07-01,GOOGL,175.4445,205.4303,-0.145966
2025-07-02,GOOGL,178.2382,205.4303,-0.132367
2025-07-03,GOOGL,179.1262,205.4303,-0.128044
2025-07-07,GOOGL,176.3924,205.4303,-0.141352
2025-07-08,GOOGL,173.9678,205.4303,-0.153154
2025-07-09,GOOGL,176.2228,205.4303,-0.142177
2025-07-10,GOOGL,177.2205,205.4303,-0.137321
2025-07-11,GOOGL,179.7848,205.4303,-0.124838
2025-07-14,GOOGL,181.1517,205.4303,-0.118184
2025-07-15,GOOGL,181.5907,205.4303,-0.116047
2025-07-16,GOOGL,182.5585,205.4303,-0.111336
2025-07-17,GOOGL,183.1671,205.4303,-0.108373
2025-07-18,GOOGL,184.6438,205.4303,-0.101185
2025-07-21,GOOGL,189.6725,205.4303,-0.076706
2025-07-22,GOOGL,190.9097,205.4303,-0.070684
2025-07-23,GOOGL,189.8022,205.4303,-0.076075
2025-07-24,GOOGL,191.7378,205.4303,-0.066653
2025-07-25,GOOGL,192.7455,205.4303,-0.061747
2025-07-28,GOOGL,192.1469,205.4303,-0.064661
2025-07-29,GOOGL,195.3098,205.4303,-0.049265
2025-07-30,GOOGL,196.088,205.4303,-0.045477
2025-07-31,GOOGL,191.4684,205.4303,-0.067964
2025-08-01,GOOGL,188.7046,205.4303,-0.081418
2025-08-04,GOOGL,194.6013,205.4303,-0.052714
2025-08-05,GOOGL,194.2322,205.4303,-0.05451
2025-08-06,GOOGL,195.649,205.4303,-0.047614
2025-08-07,GOOGL,196.078,205.4303,-0.045525
2025-08-08,GOOGL,200.967,205.4303,-0.021727
2025-08-11,GOOGL,200.5479,205.4303,-0.023767
2025-08-12,GOOGL,202.8827,205.4303,-0.012401
2025-08-13,GOOGL,201.5058,205.4303,-0.019104
2025-08-14,GOOGL,202.4836,205.4303,-0.014344
2025-08-15,GOOGL,203.4414,205.4303,-0.009682
2025-08-18,GOOGL,203.0423,205.4303,-0.011624
2025-08-19,GOOGL,201.1167,205.4303,-0.020998
2025-08-20,GOOGL,198.8717,205.4303,-0.031926
2025-08-21,GOOGL,199.3007,205.4303,-0.029838
2025-08-22,GOOGL,205.6265,205.6265,0.0
2025-08-25,GOOGL,208.0211,208.0211,0.0
2025-08-26,GOOGL,206.6741,208.0211,-0.006475
2025-08-27,GOOGL,207.0134,208.0211,-0.004844
2025-08-28,GOOGL,211.164,211.164,0.0
2025-08-29,GOOGL,212.4312,212.4312,0.0
2025-09-02,GOOGL,210.8747,212.4312,-0.007327
2025-09-03,GOOGL,230.1412,230.1412,0.0
2025-09-04,GOOGL,231.7775,231.7775,0.0
2025-09-05,GOOGL,234.4715,234.4715,0.0
2025-09-08,GOOGL,233.7225,234.4715,-0.003194
2025-09-09,GOOGL,239.3049,239.3049,0.0
2025-09-10,GOOGL,238.8455,239.3049,-0.00192
2025-09-11,GOOGL,240.0439,240.0439,0.0
2025-09-12,GOOGL,240.4733,240.4733,0.0
2025-09-15,GOOGL,251.2686,251.2686,0.0
2025-09-16,GOOGL,250.8193,251.2686,-0.001788
2025-09-17,GOOGL,249.1915,251.2686,-0.008266
2025-09-18,GOOGL,251.6881,251.6881,0.0
2025-09-19,GOOGL,254.3744,254.3744,0.0
2025-09-22,GOOGL,252.1874,254.3744,-0.008598
2025-09-23,GOOGL,251.3186,254.3744,-0.012013
2025-09-24,GOOGL,246.8047,254.3744,-0.029758
2025-09-25,GOOGL,245.4565,254.3744,-0.035058
2025-09-26,GOOGL,246.2055,254.3744,-0.032114
2025-09-29,GOOGL,243.7189,254.3744,-0.041889
2025-09-30,GOOGL,242.7702,254.3744,-0.045619
2025-10-01,GOOGL,244.5677,254.3744,-0.038552
2025-10-02,GOOGL,245.3567,254.3744,-0.035451
2025-10-03,GOOGL,245.0171,254.3744,-0.036786
2025-10-06,GOOGL,250.0902,254.3744,-0.016842
2025-10-07,GOOGL,245.4266,254.3744,-0.035176
2025-10-08,GOOGL,244.2881,254.3744,-0.039651
2025-10-09,GOOGL,241.2023,254.3744,-0.051782
2025-10-10,GOOGL,236.2491,254.3744,-0.071254
2025-10-13,GOOGL,243.8188,254.3744,-0.041496
2025-10-14,GOOGL,245.117,254.3744,-0.036393
2025-10-15,GOOGL,250.6894,254.3744,-0.014487
2025-10-16,GOOGL,251.1189,254.3744,-0.012798
2025-10-17,GOOGL,252.9564,254.3744,-0.005574
2025-10-20,GOOGL,256.2019,256.2019,0.0
2025-10-21,GOOGL,250.1202,256.2019,-0.023738
2025-10-22,GOOGL,251.3485,256.2019,-0.018944
2025-10-23,GOOGL,252.7366,256.2019,-0.013526
2025-10-24,GOOGL,259.5674,259.5674,0.0
2025-10-27,GOOGL,268.9047,268.9047,0.0
2025-10-28,GOOGL,267.1071,268.9047,-0.006685
2025-10-29,GOOGL,274.1975,274.1975,0.0
2025-10-30,GOOGL,281.0981,281.0981,0.0
2025-10-31,GOOGL,280.8085,281.0981,-0.00103
2025-11-03,GOOGL,283.3351,283.3351,0.0
2025-11-04,GOOGL,277.1635,283.3351,-0.021782
2025-11-05,GOOGL,283.9243,283.9243,0.0
2025-11-06,GOOGL,284.3637,284.3637,0.0
2025-11-07,GOOGL,278.4517,284.3637,-0.02079
2025-11-10,GOOGL,289.7064,289.7064,0.0
2025-11-11,GOOGL,290.9148,290.9148,0.0
2025-11-12,GOOGL,286.321,290.9148,-0.015791
2025-11-13,GOOGL,278.1921,290.9148,-0.043733
2025-11-14,GOOGL,276.035,290.9148,-0.051148
2025-11-17,GOOGL,284.6333,290.9148,-0.021592
2025-11-18,GOOGL,283.8943,290.9148,-0.024132
2025-11-19,GOOGL,292.4128,292.4128,0.0
2025-11-20,GOOGL,289.0573,292.4128,-0.011475
2025-11-21,GOOGL,299.2534,299.2534,0.0
2025-11-24,GOOGL,318.1478,318.1478,0.0
2025-11-25,GOOGL,323.0012,323.0012,0.0
2025-11-26,GOOGL,319.516,323.0012,-0.01079
2025-11-28,GOOGL,319.7456,323.0012,-0.010079
2025-12-01,GOOGL,314.4628,323.0012,-0.026435
2025-12-02,GOOGL,315.3815,323.0012,-0.02359
2025-12-03,GOOGL,319.1964,323.0012,-0.01178
2025-12-04,GOOGL,317.1891,323.0012,-0.017994
2025-12-05,GOOGL,320.8341,323.0012,-0.006709
2025-12-08,GOOGL,313.4993,323.0012,-0.029418
2025-12-09,GOOGL,316.8569,323.0012,-0.019023
2025-12-10,GOOGL,319.9847,323.0012,-0.009339
2025-12-11,GOOGL,312.2102,323.0012,-0.033409
2025-12-12,GOOGL,309.0724,323.0012,-0.043123
2025-12-15,GOOGL,308.0032,323.0012,-0.046433
2025-12-16,GOOGL,306.3543,323.0012,-0.051538
2025-12-17,GOOGL,296.5113,323.0012,-0.082012
2025-12-18,GOOGL,302.2472,323.0012,-0.064254
2025-12-19,GOOGL,306.9439,323.0012,-0.049713
2025-12-22,GOOGL,309.5621,323.0012,-0.041607
2025-12-23,GOOGL,314.1289,323.0012,-0.027468
2025-12-24,GOOGL,313.869,323.0012,-0.028273
2025-12-26,GOOGL,313.2895,323.0012,-0.030067
2025-12-29,GOOGL,313.3394,323.0012,-0.029913
2025-12-30,GOOGL,313.6292,323.0012,-0.029015
2025-12-31,GOOGL,312.7798,323.0012,-0.031645
2026-01-02,GOOGL,314.9283,323.0012,-0.024993
2026-01-05,GOOGL,316.3174,323.0012,-0.020693
2026-01-06,GOOGL,314.1189,323.0012,-0.027499
2026-01-07,GOOGL,321.7535,323.0012,-0.003863
2026-01-08,GOOGL,325.2111,325.2111,0.0
2026-01-09,GOOGL,328.3389,328.3389,0.0
2026-01-12,GOOGL,331.6265,331.6265,0.0
2026-01-13,GOOGL,335.7337,335.7337,0.0
2026-01-14,GOOGL,335.6038,335.7337,-0.000387
2026-01-15,GOOGL,332.5459,335.7337,-0.009495
2026-01-16,GOOGL,329.7679,335.7337,-0.017769
2026-01-20,GOOGL,321.7735,335.7337,-0.041581
2026-01-21,GOOGL,328.149,335.7337,-0.022591
2026-01-22,GOOGL,330.3075,335.7337,-0.016162
2026-01-23,GOOGL,327.6993,335.7337,-0.023931
2026-01-26,GOOGL,333.0256,335.7337,-0.008066
2026-01-27,GOOGL,334.3146,335.7337,-0.004227
2026-01-28,GOOGL,335.7737,335.7737,0.0
2026-01-29,GOOGL,338.0121,338.0121,0.0
2026-01-30,GOOGL,337.7622,338.0121,-0.000739
2026-02-02,GOOGL,343.4482,343.4482,0.0
2026-02-03,GOOGL,339.471,343.4482,-0.01158
2026-02-04,GOOGL,332.8057,343.4482,-0.030987
2026-02-05,GOOGL,331.017,343.4482,-0.036195
2026-02-06,GOOGL,322.6329,343.4482,-0.060607
2026-02-09,GOOGL,324.0919,343.4482,-0.056359
2026-02-10,GOOGL,318.3559,343.4482,-0.07306
2026-02-11,GOOGL,310.7412,343.4482,-0.095231
2026-02-12,GOOGL,308.7826,343.4482,-0.100934
2026-02-13,GOOGL,305.5049,343.4482,-0.110478
2026-02-17,GOOGL,301.8075,343.4482,-0.121243
2026-02-18,GOOGL,303.1166,343.4482,-0.117431
2026-02-19,GOOGL,302.637,343.4482,-0.118828
2026-02-20,GOOGL,314.7584,343.4482,-0.083535
2026-02-23,GOOGL,311.2709,343.4482,-0.093689
2026-02-24,GOOGL,310.6813,343.4482,-0.095406
2026-02-25,GOOGL,312.6799,343.4482,-0.089586
2026-02-26,GOOGL,307.1638,343.4482,-0.105647
2026-02-27,GOOGL,311.5407,343.4482,-0.092903
2026-03-02,GOOGL,306.3044,343.4482,-0.10815
2026-03-03,GOOGL,303.3664,343.4482,-0.116704
2026-03-04,GOOGL,302.9168,343.4482,-0.118013
2026-03-05,GOOGL,300.6683,343.4482,-0.12456
2026-03-06,GOOGL,298.31,343.4482,-0.131427
2026-03-09,GOOGL,306.36,343.4482,-0.107988
2026-03-10,GOOGL,307.04,343.4482,-0.106008
2026-03-11,GOOGL,308.7,343.4482,-0.101175
2026-03-12,GOOGL,303.55,343.4482,-0.116169
2026-03-13,GOOGL,302.28,343.4482,-0.119867
2026-03-16,GOOGL,305.56,343.4482,-0.110317
2026-03-17,GOOGL,310.92,343.4482,-0.094711
2026-03-18,GOOGL,307.69,343.4482,-0.104115
2026-03-19,GOOGL,307.13,343.4482,-0.105746
2026-03-20,GOOGL,301.0,343.4482,-0.123594
2026-03-23,GOOGL,302.06,343.4482,-0.120508
2026-03-24,GOOGL,290.44,343.4482,-0.154341
2026-03-25,GOOGL,290.93,343.4482,-0.152914
2026-03-26,GOOGL,280.92,343.4482,-0.18206
2026-03-27,GOOGL,274.34,343.4482,-0.201219
2026-03-30,GOOGL,273.5,343.4482,-0.203664
2026-03-31,GOOGL,287.56,343.4482,-0.162727
2026-04-01,GOOGL,297.39,343.4482,-0.134105
2026-04-02,GOOGL,295.77,343.4482,-0.138822
2026-04-06,GOOGL,299.99,343.4482,-0.126535
2026-04-07,GOOGL,305.46,343.4482,-0.110608
2026-04-08,GOOGL,317.32,343.4482,-0.076076
2026-04-09,GOOGL,318.49,343.4482,-0.072669
2026-04-10,GOOGL,317.24,343.4482,-0.076309
2022-01-03,MSFT,323.1608,323.1608,0.0
2022-01-04,MSFT,317.6195,323.1608,-0.017147
2022-01-05,MSFT,305.4267,323.1608,-0.054877
2022-01-06,MSFT,303.0133,323.1608,-0.062345
2022-01-07,MSFT,303.1678,323.1608,-0.061867
2022-01-10,MSFT,303.3899,323.1608,-0.06118
2022-01-11,MSFT,304.0753,323.1608,-0.059059
2022-01-12,MSFT,307.2513,323.1608,-0.049231
2022-01-13,MSFT,294.2477,323.1608,-0.08947
2022-01-14,MSFT,299.4607,323.1608,-0.073338
2022-01-18,MSFT,292.1721,323.1608,-0.095893
2022-01-19,MSFT,292.8285,323.1608,-0.093861
2022-01-20,MSFT,291.1585,323.1608,-0.099029
2022-01-21,MSFT,285.7813,323.1608,-0.115668
2022-01-24,MSFT,286.1095,323.1608,-0.114653
2022-01-25,MSFT,278.5023,323.1608,-0.138193
2022-01-26,MSFT,286.4377,323.1608,-0.113637
2022-01-27,MSFT,289.4594,323.1608,-0.104287
2022-01-28,MSFT,297.588,323.1608,-0.079133
2022-01-31,MSFT,300.2137,323.1608,-0.071008
2022-02-01,MSFT,298.0706,323.1608,-0.07764
2022-02-02,MSFT,302.6078,323.1608,-0.0636
2022-02-03,MSFT,290.8206,323.1608,-0.100075
2022-02-04,MSFT,295.3482,323.1608,-0.086064
2022-02-07,MSFT,290.5309,323.1608,-0.100971
2022-02-08,MSFT,294.016,323.1608,-0.090187
2022-02-09,MSFT,300.4357,323.1608,-0.070321
2022-02-10,MSFT,291.9115,323.1608,-0.096699
2022-02-11,MSFT,284.8256,323.1608,-0.118626
2022-02-14,MSFT,284.7869,323.1608,-0.118746
2022-02-15,MSFT,290.0676,323.1608,-0.102405
2022-02-16,MSFT,289.729,323.1608,-0.103453
2022-02-17,MSFT,281.2451,323.1608,-0.129705
2022-02-18,MSFT,278.5364,323.1608,-0.138087
2022-02-22,MSFT,278.3333,323.1608,-0.138716
2022-02-23,MSFT,271.1264,323.1608,-0.161017
2022-02-24,MSFT,284.9792,323.1608,-0.11815
2022-02-25,MSFT,287.6105,323.1608,-0.110008
2022-02-28,MSFT,289.0422,323.1608,-0.105578
2022-03-01,MSFT,285.3274,323.1608,-0.117073
2022-03-02,MSFT,290.3965,323.1608,-0.101387
2022-03-03,MSFT,286.2658,323.1608,-0.114169
2022-03-04,MSFT,280.4035,323.1608,-0.13231
2022-03-07,MSFT,269.8108,323.1608,-0.165088
2022-03-08,MSFT,266.8506,323.1608,-0.174248
2022-03-09,MSFT,279.0879,323.1608,-0.136381
2022-03-10,MSFT,276.2729,323.1608,-0.145092
